points,value
35674,58009.2
35675,58009.3
35676,58009.4
35677,58009.4
35678,58009.5
35679,58009.6
35680,58009.6
35681,58009.7
35682,58009.8
35683,58009.8
35684,58009.9
35685,58009.9
35686,58010
35687,58010.1
35688,58010.1
35689,58010.2
35690,58010.3
35691,58010.3
35692,58010.4
35693,58010.5
35694,58010.5
35695,58010.6
35696,58010.6
35697,58010.7
35698,58010.8
35699,58010.8
35700,58010.9
35701,58011
35702,58011
35703,58011.1
35704,58011.2
35705,58011.2
35706,58011.3
35707,58011.4
35708,58011.4
35709,58011.5
35710,58011.5
35711,58011.6
35712,58011.7
35713,58011.7
35714,58011.8
35715,58011.9
35716,58011.9
35717,58012
35718,58012.1
35719,58012.1
35720,58012.2
35721,58012.3
35722,58012.3
35723,58012.4
35724,58012.4
35725,58012.5
35726,58012.6
35727,58012.6
35728,58012.7
35729,58012.8
35730,58012.8
35731,58012.9
35732,58013
35733,58013
35734,58013.1
35735,58013.2
35736,58013.2
35737,58013.3
35738,58013.3
35739,58013.4
35740,58013.5
35741,58013.5
35742,58013.6
35743,58013.7
35744,58013.7
35745,58013.8
35746,58013.9
35747,58013.9
35748,58014
35749,58014.1
35750,58014.1
35751,58014.2
35752,58014.2
35753,58014.3
35754,58014.4
35755,58014.4
35756,58014.5
35757,58014.6
35758,58014.6
35759,58014.7
35760,58014.8
35761,58014.8
35762,58014.9
35763,58015
35764,58015
35765,58015.1
35766,58015.2
35767,58015.2
35768,58015.3
35769,58015.3
35770,58015.4
35771,58015.5
35772,58015.5
35773,58015.6
35774,58015.7
35775,58015.7
35776,58015.8
35777,58015.9
35778,58015.9
35779,58016
35780,58016.1
35781,58016.1
35782,58016.2
35783,58016.2
35784,58016.3
35785,58016.4
35786,58016.4
35787,58016.5
35788,58016.6
35789,58016.6
35790,58016.7
35791,58016.8
35792,58016.8
35793,58016.9
35794,58017
35795,58017
35796,58017.1
35797,58017.2
35798,58017.2
35799,58017.3
35800,58017.3
35801,58017.4
35802,58017.5
35803,58017.5
35804,58017.6
35805,58017.7
35806,58017.7
35807,58017.8
35808,58017.9
35809,58017.9
35810,58018
35811,58018.1
35812,58018.1
35813,58018.2
35814,58018.3
35815,58018.3
35816,58018.4
35817,58018.4
35818,58018.5
35819,58018.6
35820,58018.6
35821,58018.7
35822,58018.8
35823,58018.8
35824,58018.9
35825,58019
35826,58019
35827,58019.1
35828,58019.2
35829,58019.2
35830,58019.3
35831,58019.4
35832,58019.4
35833,58019.5
35834,58019.5
35835,58019.6
35836,58019.7
35837,58019.7
35838,58019.8
35839,58019.9
35840,58019.9
35841,58020
35842,58020.1
35843,58020.1
35844,58020.2
35845,58020.3
35846,58020.3
35847,58020.4
35848,58020.5
35849,58020.5
35850,58020.6
35851,58020.6
35852,58020.7
35853,58020.8
35854,58020.8
35855,58020.9
35856,58021
35857,58021
35858,58021.1
35859,58021.2
35860,58021.2
35861,58021.3
35862,58021.4
35863,58021.4
35864,58021.5
35865,58021.6
35866,58021.6
35867,58021.7
35868,58021.8
35869,58021.8
35870,58021.9
35871,58021.9
35872,58022
35873,58022.1
35874,58022.1
35875,58022.2
35876,58022.3
35877,58022.3
35878,58022.4
35879,58022.5
35880,58022.5
35881,58022.6
35882,58022.7
35883,58022.7
35884,58022.8
35885,58022.9
35886,58022.9
35887,58023
35888,58023.1
35889,58023.1
35890,58023.2
35891,58023.2
35892,58023.3
35893,58023.4
35894,58023.4
35895,58023.5
35896,58023.6
35897,58023.6
35898,58023.7
35899,58023.8
35900,58023.8
35901,58023.9
35902,58024
35903,58024
35904,58024.1
35905,58024.2
35906,58024.2
35907,58024.3
35908,58024.4
35909,58024.4
35910,58024.5
35911,58024.6
35912,58024.6
35913,58024.7
35914,58024.7
35915,58024.8
35916,58024.9
35917,58024.9
35918,58025
35919,58025.1
35920,58025.1
35921,58025.2
35922,58025.3
35923,58025.3
35924,58025.4
35925,58025.5
35926,58025.5
35927,58025.6
35928,58025.7
35929,58025.7
35930,58025.8
35931,58025.9
35932,58025.9
35933,58026
35934,58026.1
35935,58026.1
35936,58026.2
35937,58026.2
35938,58026.3
35939,58026.4
35940,58026.4
35941,58026.5
35942,58026.6
35943,58026.6
35944,58026.7
35945,58026.8
35946,58026.8
35947,58026.9
35948,58027
35949,58027
35950,58027.1
35951,58027.2
35952,58027.2
35953,58027.3
35954,58027.4
35955,58027.4
35956,58027.5
35957,58027.6
35958,58027.6
35959,58027.7
35960,58027.8
35961,58027.8
35962,58027.9
35963,58027.9
35964,58028
35965,58028.1
35966,58028.1
35967,58028.2
35968,58028.3
35969,58028.3
35970,58028.4
35971,58028.5
35972,58028.5
35973,58028.6
35974,58028.7
35975,58028.7
35976,58028.8
35977,58028.9
35978,58028.9
35979,58029
35980,58029.1
35981,58029.1
35982,58029.2
35983,58029.3
35984,58029.3
35985,58029.4
35986,58029.5
35987,58029.5
35988,58029.6
35989,58029.6
35990,58029.7
35991,58029.8
35992,58029.8
35993,58029.9
35994,58030
35995,58030
35996,58030.1
35997,58030.2
35998,58030.2
35999,58030.3
36000,58030.4
36001,58030.4
36002,58030.5
36003,58030.5
36004,58030.6
36005,58030.7
36006,58030.7
36007,58030.8
36008,58030.8
36009,58030.9
36010,58031
36011,58031
36012,58031.1
36013,58031.1
36014,58031.2
36015,58031.3
36016,58031.3
36017,58031.4
36018,58031.4
36019,58031.5
36020,58031.5
36021,58031.6
36022,58031.7
36023,58031.7
36024,58031.8
36025,58031.8
36026,58031.9
36027,58032
36028,58032
36029,58032.1
36030,58032.1
36031,58032.2
36032,58032.3
36033,58032.3
36034,58032.4
36035,58032.4
36036,58032.5
36037,58032.6
36038,58032.6
36039,58032.7
36040,58032.7
36041,58032.8
36042,58032.8
36043,58032.9
36044,58033
36045,58033
36046,58033.1
36047,58033.1
36048,58033.2
36049,58033.3
36050,58033.3
36051,58033.4
36052,58033.4
36053,58033.5
36054,58033.6
36055,58033.6
36056,58033.7
36057,58033.7
36058,58033.8
36059,58033.9
36060,58033.9
36061,58034
36062,58034
36063,58034.1
36064,58034.1
36065,58034.2
36066,58034.3
36067,58034.3
36068,58034.4
36069,58034.4
36070,58034.5
36071,58034.6
36072,58034.6
36073,58034.7
36074,58034.7
36075,58034.8
36076,58034.9
36077,58034.9
36078,58035
36079,58035
36080,58035.1
36081,58035.2
36082,58035.2
36083,58035.3
36084,58035.3
36085,58035.4
36086,58035.5
36087,58035.5
36088,58035.6
36089,58035.6
36090,58035.7
36091,58035.7
36092,58035.8
36093,58035.9
36094,58035.9
36095,58036
36096,58036
36097,58036.1
36098,58036.2
36099,58036.2
36100,58036.3
36101,58036.3
36102,58036.4
36103,58036.5
36104,58036.5
36105,58036.6
36106,58036.6
36107,58036.7
36108,58036.8
36109,58036.8
36110,58036.9
36111,58036.9
36112,58037
36113,58037.1
36114,58037.1
36115,58037.2
36116,58037.2
36117,58037.3
36118,58037.4
36119,58037.4
36120,58037.5
36121,58037.5
36122,58037.6
36123,58037.6
36124,58037.7
36125,58037.8
36126,58037.8
36127,58037.9
36128,58037.9
36129,58038
36130,58038.1
36131,58038.1
36132,58038.2
36133,58038.2
36134,58038.3
36135,58038.4
36136,58038.4
36137,58038.5
36138,58038.5
36139,58038.6
36140,58038.7
36141,58038.7
36142,58038.8
36143,58038.8
36144,58038.9
36145,58039
36146,58039
36147,58039.1
36148,58039.1
36149,58039.2
36150,58039.3
36151,58039.3
36152,58039.4
36153,58039.4
36154,58039.5
36155,58039.6
36156,58039.6
36157,58039.7
36158,58039.7
36159,58039.8
36160,58039.9
36161,58039.9
36162,58040
36163,58040
36164,58040.1
36165,58040.1
36166,58040.2
36167,58040.3
36168,58040.3
36169,58040.4
36170,58040.4
36171,58040.5
36172,58040.6
36173,58040.6
36174,58040.7
36175,58040.7
36176,58040.8
36177,58040.9
36178,58040.9
36179,58041
36180,58041
36181,58041.1
36182,58041.2
36183,58041.2
36184,58041.3
36185,58041.3
36186,58041.4
36187,58041.5
36188,58041.5
36189,58041.6
36190,58041.6
36191,58041.7
36192,58041.8
36193,58041.8
36194,58041.9
36195,58041.9
36196,58042
36197,58042.1
36198,58042.1
36199,58042.2
36200,58042.2
36201,58042.3
36202,58042.4
36203,58042.4
36204,58042.5
36205,58042.5
36206,58042.6
36207,58042.7
36208,58042.7
36209,58042.8
36210,58042.8
36211,58042.9
36212,58043
36213,58043
36214,58043.1
36215,58043.1
36216,58043.2
36217,58043.3
36218,58043.3
36219,58043.4
36220,58043.4
36221,58043.5
36222,58043.6
36223,58043.6
36224,58043.7
36225,58043.7
36226,58043.8
36227,58043.9
36228,58043.9
36229,58044
36230,58044
36231,58044.1
36232,58044.2
36233,58044.2
36234,58044.3
36235,58044.3
36236,58044.4
36237,58044.5
36238,58044.5
36239,58044.6
36240,58044.6
36241,58044.7
36242,58044.8
36243,58044.8
36244,58044.9
36245,58044.9
36246,58045
36247,58045.1
36248,58045.1
36249,58045.2
36250,58045.2
36251,58045.3
36252,58045.4
36253,58045.4
36254,58045.5
36255,58045.5
36256,58045.6
36257,58045.7
36258,58045.7
36259,58045.8
36260,58045.8
36261,58045.9
36262,58046
36263,58046
36264,58046.1
36265,58046.1
36266,58046.2
36267,58046.3
36268,58046.3
36269,58046.4
36270,58046.4
36271,58046.5
36272,58046.6
36273,58046.6
36274,58046.7
36275,58046.7
36276,58046.8
36277,58046.9
36278,58046.9
36279,58047
36280,58047
36281,58047.1
36282,58047.2
36283,58047.2
36284,58047.3
36285,58047.3
36286,58047.4
36287,58047.5
36288,58047.5
36289,58047.6
36290,58047.6
36291,58047.7
36292,58047.8
36293,58047.8
36294,58047.9
36295,58047.9
36296,58048
36297,58048.1
36298,58048.1
36299,58048.2
36300,58048.2
36301,58048.3
36302,58048.4
36303,58048.4
36304,58048.5
36305,58048.5
36306,58048.6
36307,58048.7
36308,58048.7
36309,58048.8
36310,58048.8
36311,58048.9
36312,58049
36313,58049
36314,58049.1
36315,58049.1
36316,58049.2
36317,58049.3
36318,58049.3
36319,58049.4
36320,58049.4
36321,58049.5
36322,58049.6
36323,58049.6
36324,58049.7
36325,58049.8
36326,58049.8
36327,58049.9
36328,58049.9
36329,58050
36330,58050.1
36331,58050.1
36332,58050.2
36333,58050.2
36334,58050.3
36335,58050.4
36336,58050.4
36337,58050.5
36338,58050.5
36339,58050.6
36340,58050.7
36341,58050.7
36342,58050.8
36343,58050.8
36344,58050.9
36345,58051
36346,58051
36347,58051.1
36348,58051.1
36349,58051.2
36350,58051.3
36351,58051.3
36352,58051.4
36353,58051.4
36354,58051.5
36355,58051.6
36356,58051.6
36357,58051.7
36358,58051.7
36359,58051.8
36360,58051.9
36361,58051.9
36362,58052
36363,58052
36364,58052.1
36365,58052.2
36366,58052.2
36367,58052.3
36368,58052.4
36369,58052.4
36370,58052.5
36371,58052.5
36372,58052.6
36373,58052.7
36374,58052.7
36375,58052.8
36376,58052.8
36377,58052.9
36378,58053
36379,58053
36380,58053.1
36381,58053.1
36382,58053.2
36383,58053.3
36384,58053.3
36385,58053.4
36386,58053.4
36387,58053.5
36388,58053.6
36389,58053.6
36390,58053.7
36391,58053.7
36392,58053.8
36393,58053.9
36394,58053.9
36395,58054
36396,58054
36397,58054.1
36398,58054.2
36399,58054.2
36400,58054.3
36401,58054.4
36402,58054.4
36403,58054.5
36404,58054.5
36405,58054.6
36406,58054.7
36407,58054.7
36408,58054.8
36409,58054.8
36410,58054.9
36411,58055
36412,58055
36413,58055.1
36414,58055.1
36415,58055.2
36416,58055.3
36417,58055.3
36418,58055.4
36419,58055.4
36420,58055.5
36421,58055.6
36422,58055.6
36423,58055.7
36424,58055.8
36425,58055.8
36426,58055.9
36427,58055.9
36428,58056
36429,58056.1
36430,58056.1
36431,58056.2
36432,58056.2
36433,58056.3
36434,58056.4
36435,58056.4
36436,58056.5
36437,58056.5
36438,58056.6
36439,58056.7
36440,58056.7
36441,58056.8
36442,58056.8
36443,58056.9
36444,58057
36445,58057
36446,58057.1
36447,58057.2
36448,58057.2
36449,58057.3
36450,58057.3
36451,58057.4
36452,58057.5
36453,58057.5
36454,58057.6
36455,58057.6
36456,58057.7
36457,58057.8
36458,58057.8
36459,58057.9
36460,58057.9
36461,58058
36462,58058.1
36463,58058.1
36464,58058.2
36465,58058.2
36466,58058.3
36467,58058.4
36468,58058.4
36469,58058.5
36470,58058.6
36471,58058.6
36472,58058.7
36473,58058.7
36474,58058.8
36475,58058.9
36476,58058.9
36477,58059
36478,58059
36479,58059.1
36480,58059.2
36481,58059.2
36482,58059.3
36483,58059.3
36484,58059.4
36485,58059.5
36486,58059.5
36487,58059.6
36488,58059.7
36489,58059.7
36490,58059.8
36491,58059.8
36492,58059.9
36493,58060
36494,58060
36495,58060.1
36496,58060.1
36497,58060.2
36498,58060.3
36499,58060.3
36500,58060.4
36501,58060.4
36502,58060.5
36503,58060.6
36504,58060.6
36505,58060.7
36506,58060.8
36507,58060.8
36508,58060.9
36509,58060.9
36510,58061
36511,58061.1
36512,58061.1
36513,58061.2
36514,58061.2
36515,58061.3
36516,58061.4
36517,58061.4
36518,58061.5
36519,58061.6
36520,58061.6
36521,58061.7
36522,58061.7
36523,58061.8
36524,58061.9
36525,58061.9
36526,58062
36527,58062
36528,58062.1
36529,58062.2
36530,58062.2
36531,58062.3
36532,58062.3
36533,58062.4
36534,58062.5
36535,58062.5
36536,58062.6
36537,58062.7
36538,58062.7
36539,58062.8
36540,58062.8
36541,58062.9
36542,58063
36543,58063
36544,58063.1
36545,58063.1
36546,58063.2
36547,58063.3
36548,58063.3
36549,58063.4
36550,58063.5
36551,58063.5
36552,58063.6
36553,58063.6
36554,58063.7
36555,58063.8
36556,58063.8
36557,58063.9
36558,58063.9
36559,58064
36560,58064.1
36561,58064.1
36562,58064.2
36563,58064.3
36564,58064.3
36565,58064.4
36566,58064.4
36567,58064.5
36568,58064.6
36569,58064.6
36570,58064.7
36571,58064.7
36572,58064.8
36573,58064.9
36574,58064.9
36575,58065
36576,58065.1
36577,58065.1
36578,58065.2
36579,58065.2
36580,58065.3
36581,58065.4
36582,58065.4
36583,58065.5
36584,58065.5
36585,58065.6
36586,58065.7
36587,58065.7
36588,58065.8
36589,58065.9
36590,58065.9
36591,58066
36592,58066
36593,58066.1
36594,58066.2
36595,58066.2
36596,58066.3
36597,58066.3
36598,58066.4
36599,58066.5
36600,58066.5
36601,58066.6
36602,58066.7
36603,58066.7
36604,58066.8
36605,58066.8
36606,58066.9
36607,58067
36608,58067
36609,58067.1
36610,58067.1
36611,58067.2
36612,58067.3
36613,58067.3
36614,58067.4
36615,58067.5
36616,58067.5
36617,58067.6
36618,58067.6
36619,58067.7
36620,58067.8
36621,58067.8
36622,58067.9
36623,58068
36624,58068
36625,58068.1
36626,58068.1
36627,58068.2
36628,58068.3
36629,58068.3
36630,58068.4
36631,58068.4
36632,58068.5
36633,58068.6
36634,58068.6
36635,58068.7
36636,58068.8
36637,58068.8
36638,58068.9
36639,58068.9
36640,58069
36641,58069.1
36642,58069.1
36643,58069.2
36644,58069.3
36645,58069.3
36646,58069.4
36647,58069.4
36648,58069.5
36649,58069.6
36650,58069.6
36651,58069.7
36652,58069.7
36653,58069.8
36654,58069.9
36655,58069.9
36656,58070
36657,58070.1
36658,58070.1
36659,58070.2
36660,58070.2
36661,58070.3
36662,58070.4
36663,58070.4
36664,58070.5
36665,58070.6
36666,58070.6
36667,58070.7
36668,58070.7
36669,58070.8
36670,58070.9
36671,58070.9
36672,58071
36673,58071
36674,58071.1
36675,58071.2
36676,58071.2
36677,58071.3
36678,58071.4
36679,58071.4
36680,58071.5
36681,58071.5
36682,58071.6
36683,58071.7
36684,58071.7
36685,58071.8
36686,58071.9
36687,58071.9
36688,58072
36689,58072
36690,58072.1
36691,58072.2
36692,58072.2
36693,58072.3
36694,58072.4
36695,58072.4
36696,58072.5
36697,58072.5
36698,58072.6
36699,58072.7
36700,58072.7
36701,58072.8
36702,58072.8
36703,58072.9
36704,58073
36705,58073
36706,58073.1
36707,58073.2
36708,58073.2
36709,58073.3
36710,58073.3
36711,58073.4
36712,58073.5
36713,58073.5
36714,58073.6
36715,58073.7
36716,58073.7
36717,58073.8
36718,58073.8
36719,58073.9
36720,58074
36721,58074
36722,58074.1
36723,58074.2
36724,58074.2
36725,58074.3
36726,58074.3
36727,58074.4
36728,58074.5
36729,58074.5
36730,58074.6
36731,58074.7
36732,58074.7
36733,58074.8
36734,58074.8
36735,58074.9
36736,58075
36737,58075
36738,58075.1
36739,58075.1
36740,58075.2
36741,58075.3
36742,58075.3
36743,58075.4
36744,58075.5
36745,58075.5
36746,58075.6
36747,58075.6
36748,58075.7
36749,58075.8
36750,58075.8
36751,58075.9
36752,58076
36753,58076
36754,58076.1
36755,58076.1
36756,58076.2
36757,58076.3
36758,58076.3
36759,58076.4
36760,58076.5
36761,58076.5
36762,58076.6
36763,58076.6
36764,58076.7
36765,58076.8
36766,58076.8
36767,58076.9
36768,58077
36769,58077
36770,58077.1
36771,58077.1
36772,58077.2
36773,58077.3
36774,58077.3
36775,58077.4
36776,58077.5
36777,58077.5
36778,58077.6
36779,58077.6
36780,58077.7
36781,58077.8
36782,58077.8
36783,58077.9
36784,58078
36785,58078
36786,58078.1
36787,58078.1
36788,58078.2
36789,58078.3
36790,58078.3
36791,58078.4
36792,58078.5
36793,58078.5
36794,58078.6
36795,58078.6
36796,58078.7
36797,58078.8
36798,58078.8
36799,58078.9
36800,58079
36801,58079
36802,58079.1
36803,58079.1
36804,58079.2
36805,58079.3
36806,58079.3
36807,58079.4
36808,58079.5
36809,58079.5
36810,58079.6
36811,58079.6
36812,58079.7
36813,58079.8
36814,58079.8
36815,58079.9
36816,58080
36817,58080
36818,58080.1
36819,58080.1
36820,58080.2
36821,58080.3
36822,58080.3
36823,58080.4
36824,58080.5
36825,58080.5
36826,58080.6
36827,58080.7
36828,58080.7
36829,58080.8
36830,58080.8
36831,58080.9
36832,58081
36833,58081
36834,58081.1
36835,58081.2
36836,58081.2
36837,58081.3
36838,58081.3
36839,58081.4
36840,58081.5
36841,58081.5
36842,58081.6
36843,58081.7
36844,58081.7
36845,58081.8
36846,58081.8
36847,58081.9
36848,58082
36849,58082
36850,58082.1
36851,58082.2
36852,58082.2
36853,58082.3
36854,58082.3
36855,58082.4
36856,58082.5
36857,58082.5
36858,58082.6
36859,58082.7
36860,58082.7
36861,58082.8
36862,58082.8
36863,58082.9
36864,58083
36865,58083
36866,58083.1
36867,58083.2
36868,58083.2
36869,58083.3
36870,58083.4
36871,58083.4
36872,58083.5
36873,58083.5
36874,58083.6
36875,58083.7
36876,58083.7
36877,58083.8
36878,58083.9
36879,58083.9
36880,58084
36881,58084
36882,58084.1
36883,58084.2
36884,58084.2
36885,58084.3
36886,58084.4
36887,58084.4
36888,58084.5
36889,58084.5
36890,58084.6
36891,58084.7
36892,58084.7
36893,58084.8
36894,58084.9
36895,58084.9
36896,58085
36897,58085.1
36898,58085.1
36899,58085.2
36900,58085.2
36901,58085.3
36902,58085.4
36903,58085.4
36904,58085.5
36905,58085.6
36906,58085.6
36907,58085.7
36908,58085.7
36909,58085.8
36910,58085.9
36911,58085.9
36912,58086
36913,58086.1
36914,58086.1
36915,58086.2
36916,58086.2
36917,58086.3
36918,58086.4
36919,58086.4
36920,58086.5
36921,58086.6
36922,58086.6
36923,58086.7
36924,58086.8
36925,58086.8
36926,58086.9
36927,58086.9
36928,58087
36929,58087.1
36930,58087.1
36931,58087.2
36932,58087.3
36933,58087.3
36934,58087.4
36935,58087.5
36936,58087.5
36937,58087.6
36938,58087.6
36939,58087.7
36940,58087.8
36941,58087.8
36942,58087.9
36943,58088
36944,58088
36945,58088.1
36946,58088.1
36947,58088.2
36948,58088.3
36949,58088.3
36950,58088.4
36951,58088.5
36952,58088.5
36953,58088.6
36954,58088.7
36955,58088.7
36956,58088.8
36957,58088.8
36958,58088.9
36959,58089
36960,58089
36961,58089.1
36962,58089.2
36963,58089.2
36964,58089.3
36965,58089.3
36966,58089.4
36967,58089.5
36968,58089.5
36969,58089.6
36970,58089.7
36971,58089.7
36972,58089.8
36973,58089.9
36974,58089.9
36975,58090
36976,58090
36977,58090.1
36978,58090.2
36979,58090.2
36980,58090.3
36981,58090.4
36982,58090.4
36983,58090.5
36984,58090.6
36985,58090.6
36986,58090.7
36987,58090.7
36988,58090.8
36989,58090.9
36990,58090.9
36991,58091
36992,58091.1
36993,58091.1
36994,58091.2
36995,58091.3
36996,58091.3
36997,58091.4
36998,58091.4
36999,58091.5
37000,58091.6
37001,58091.6
37002,58091.7
37003,58091.7
37004,58091.8
37005,58091.9
37006,58091.9
37007,58092
37008,58092
37009,58092.1
37010,58092.1
37011,58092.2
37012,58092.2
37013,58092.3
37014,58092.4
37015,58092.4
37016,58092.5
37017,58092.5
37018,58092.6
37019,58092.6
37020,58092.7
37021,58092.8
37022,58092.8
37023,58092.9
37024,58092.9
37025,58093
37026,58093
37027,58093.1
37028,58093.2
37029,58093.2
37030,58093.3
37031,58093.3
37032,58093.4
37033,58093.4
37034,58093.5
37035,58093.6
37036,58093.6
37037,58093.7
37038,58093.7
37039,58093.8
37040,58093.8
37041,58093.9
37042,58094
37043,58094
37044,58094.1
37045,58094.1
37046,58094.2
37047,58094.2
37048,58094.3
37049,58094.3
37050,58094.4
37051,58094.5
37052,58094.5
37053,58094.6
37054,58094.6
37055,58094.7
37056,58094.7
37057,58094.8
37058,58094.9
37059,58094.9
37060,58095
37061,58095
37062,58095.1
37063,58095.1
37064,58095.2
37065,58095.3
37066,58095.3
37067,58095.4
37068,58095.4
37069,58095.5
37070,58095.5
37071,58095.6
37072,58095.7
37073,58095.7
37074,58095.8
37075,58095.8
37076,58095.9
37077,58095.9
37078,58096
37079,58096.1
37080,58096.1
37081,58096.2
37082,58096.2
37083,58096.3
37084,58096.3
37085,58096.4
37086,58096.5
37087,58096.5
37088,58096.6
37089,58096.6
37090,58096.7
37091,58096.7
37092,58096.8
37093,58096.9
37094,58096.9
37095,58097
37096,58097
37097,58097.1
37098,58097.1
37099,58097.2
37100,58097.3
37101,58097.3
37102,58097.4
37103,58097.4
37104,58097.5
37105,58097.5
37106,58097.6
37107,58097.7
37108,58097.7
37109,58097.8
37110,58097.8
37111,58097.9
37112,58097.9
37113,58098
37114,58098.1
37115,58098.1
37116,58098.2
37117,58098.2
37118,58098.3
37119,58098.3
37120,58098.4
37121,58098.5
37122,58098.5
37123,58098.6
37124,58098.6
37125,58098.7
37126,58098.7
37127,58098.8
37128,58098.9
37129,58098.9
37130,58099
37131,58099
37132,58099.1
37133,58099.1
37134,58099.2
37135,58099.3
37136,58099.3
37137,58099.4
37138,58099.4
37139,58099.5
37140,58099.5
37141,58099.6
37142,58099.7
37143,58099.7
37144,58099.8
37145,58099.8
37146,58099.9
37147,58099.9
37148,58100
37149,58100.1
37150,58100.1
37151,58100.2
37152,58100.2
37153,58100.3
37154,58100.3
37155,58100.4
37156,58100.5
37157,58100.5
37158,58100.6
37159,58100.6
37160,58100.7
37161,58100.7
37162,58100.8
37163,58100.9
37164,58100.9
37165,58101
37166,58101
37167,58101.1
37168,58101.1
37169,58101.2
37170,58101.3
37171,58101.3
37172,58101.4
37173,58101.4
37174,58101.5
37175,58101.5
37176,58101.6
37177,58101.7
37178,58101.7
37179,58101.8
37180,58101.8
37181,58101.9
37182,58102
37183,58102
37184,58102.1
37185,58102.1
37186,58102.2
37187,58102.2
37188,58102.3
37189,58102.4
37190,58102.4
37191,58102.5
37192,58102.5
37193,58102.6
37194,58102.6
37195,58102.7
37196,58102.8
37197,58102.8
37198,58102.9
37199,58102.9
37200,58103
37201,58103
37202,58103.1
37203,58103.2
37204,58103.2
37205,58103.3
37206,58103.3
37207,58103.4
37208,58103.4
37209,58103.5
37210,58103.6
37211,58103.6
37212,58103.7
37213,58103.7
37214,58103.8
37215,58103.9
37216,58103.9
37217,58104
37218,58104
37219,58104.1
37220,58104.1
37221,58104.2
37222,58104.3
37223,58104.3
37224,58104.4
37225,58104.4
37226,58104.5
37227,58104.5
37228,58104.6
37229,58104.7
37230,58104.7
37231,58104.8
37232,58104.8
37233,58104.9
37234,58104.9
37235,58105
37236,58105.1
37237,58105.1
37238,58105.2
37239,58105.2
37240,58105.3
37241,58105.3
37242,58105.4
37243,58105.5
37244,58105.5
37245,58105.6
37246,58105.6
37247,58105.7
37248,58105.8
37249,58105.8
37250,58105.9
37251,58105.9
37252,58106
37253,58106
37254,58106.1
37255,58106.2
37256,58106.2
37257,58106.3
37258,58106.3
37259,58106.4
37260,58106.4
37261,58106.5
37262,58106.6
37263,58106.6
37264,58106.7
37265,58106.7
37266,58106.8
37267,58106.9
37268,58106.9
37269,58107
37270,58107
37271,58107.1
37272,58107.1
37273,58107.2
37274,58107.3
37275,58107.3
37276,58107.4
37277,58107.4
37278,58107.5
37279,58107.5
37280,58107.6
37281,58107.7
37282,58107.7
37283,58107.8
37284,58107.8
37285,58107.9
37286,58108
37287,58108
37288,58108.1
37289,58108.1
37290,58108.2
37291,58108.2
37292,58108.3
37293,58108.4
37294,58108.4
37295,58108.5
37296,58108.5
37297,58108.6
37298,58108.6
37299,58108.7
37300,58108.8
37301,58108.8
37302,58108.9
37303,58108.9
37304,58109
37305,58109.1
37306,58109.1
37307,58109.2
37308,58109.2
37309,58109.3
37310,58109.3
37311,58109.4
37312,58109.5
37313,58109.5
37314,58109.6
37315,58109.6
37316,58109.7
37317,58109.7
37318,58109.8
37319,58109.9
37320,58109.9
37321,58110
37322,58110
37323,58110.1
37324,58110.2
37325,58110.2
37326,58110.3
37327,58110.3
37328,58110.4
37329,58110.4
37330,58110.5
37331,58110.6
37332,58110.6
37333,58110.7
37334,58110.7
37335,58110.8
37336,58110.9
37337,58110.9
37338,58111
37339,58111
37340,58111.1
37341,58111.1
37342,58111.2
37343,58111.3
37344,58111.3
37345,58111.4
37346,58111.4
37347,58111.5
37348,58111.6
37349,58111.6
37350,58111.7
37351,58111.7
37352,58111.8
37353,58111.8
37354,58111.9
37355,58112
37356,58112
37357,58112.1
37358,58112.1
37359,58112.2
37360,58112.3
37361,58112.3
37362,58112.4
37363,58112.4
37364,58112.5
37365,58112.5
37366,58112.6
37367,58112.7
37368,58112.7
37369,58112.8
37370,58112.8
37371,58112.9
37372,58112.9
37373,58113
37374,58113.1
37375,58113.1
37376,58113.2
37377,58113.2
37378,58113.3
37379,58113.4
37380,58113.4
37381,58113.5
37382,58113.5
37383,58113.6
37384,58113.7
37385,58113.7
37386,58113.8
37387,58113.8
37388,58113.9
37389,58113.9
37390,58114
37391,58114.1
37392,58114.1
37393,58114.2
37394,58114.2
37395,58114.3
37396,58114.4
37397,58114.4
37398,58114.5
37399,58114.5
37400,58114.6
37401,58114.6
37402,58114.7
37403,58114.8
37404,58114.8
37405,58114.9
37406,58114.9
37407,58115
37408,58115.1
37409,58115.1
37410,58115.2
37411,58115.2
37412,58115.3
37413,58115.3
37414,58115.4
37415,58115.5
37416,58115.5
37417,58115.6
37418,58115.6
37419,58115.7
37420,58115.8
37421,58115.8
37422,58115.9
37423,58115.9
37424,58116
37425,58116
37426,58116.1
37427,58116.2
37428,58116.2
37429,58116.3
37430,58116.3
37431,58116.4
37432,58116.5
37433,58116.5
37434,58116.6
37435,58116.6
37436,58116.7
37437,58116.8
37438,58116.8
37439,58116.9
37440,58116.9
37441,58117
37442,58117
37443,58117.1
37444,58117.2
37445,58117.2
37446,58117.3
37447,58117.3
37448,58117.4
37449,58117.5
37450,58117.5
37451,58117.6
37452,58117.6
37453,58117.7
37454,58117.7
37455,58117.8
37456,58117.9
37457,58117.9
37458,58118
37459,58118
37460,58118.1
37461,58118.2
37462,58118.2
37463,58118.3
37464,58118.3
37465,58118.4
37466,58118.5
37467,58118.5
