step,0,1,2,3,4,5,6,7,8,9,10
773,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
774,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
775,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
776,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
777,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
778,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
779,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
780,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
781,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
782,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
783,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
784,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
785,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
786,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
787,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
788,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
789,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
790,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
791,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
792,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
793,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
794,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
795,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
796,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
797,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
798,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
799,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
800,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
801,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
802,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
803,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
804,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
805,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
806,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
807,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
808,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
809,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
810,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
811,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
812,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
813,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
814,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
815,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
816,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
817,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
818,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
819,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
820,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
821,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
822,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
823,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
824,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
825,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
826,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
827,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
828,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
829,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
830,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
831,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
832,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
833,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
834,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
835,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
836,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
837,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
838,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
839,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
840,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
841,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
842,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
843,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
844,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
845,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
846,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
847,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
848,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
849,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
850,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
851,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
852,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
853,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
854,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
855,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
856,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
857,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
858,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
859,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
860,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
861,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
862,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
863,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
864,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
865,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
866,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
867,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
868,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
869,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
870,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
871,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
872,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
873,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
874,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
875,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
876,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
877,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
878,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
879,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
880,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
881,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
882,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
883,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
884,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
885,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
886,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
887,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
888,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
889,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
890,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
891,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
892,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
893,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
894,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
895,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
896,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
897,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
898,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
899,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
900,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
901,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
902,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
903,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
904,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
905,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
906,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
907,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
908,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
909,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
910,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
911,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
912,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
913,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
914,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
915,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
916,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
917,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
918,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
919,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
920,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
921,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
922,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
923,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
924,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
925,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
926,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
927,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
928,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
929,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
930,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
931,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
932,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
933,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
934,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
935,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
936,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
937,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
938,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
939,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
940,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
941,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
942,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
943,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
944,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
945,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
946,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
947,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
948,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
949,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
950,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
951,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
952,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
953,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
954,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
955,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
956,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
957,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
958,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
959,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
960,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
961,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
962,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
963,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
964,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
965,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
966,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
967,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
968,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
969,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
970,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
971,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
972,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
973,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
974,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
975,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
976,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
977,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
978,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
979,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
980,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
981,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
982,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
983,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
984,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
985,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
986,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
987,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
988,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
989,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
990,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
991,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
992,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
993,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
994,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
995,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
996,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
997,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
998,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
999,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
1000,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
